,归属行名,创建机构名称,分级结果,客户号,所占本行百分比
2894,中国银行成都海椒市支行,中国银行资中支行营业部,A2,2,18.181818181818183%
2895,中国银行成都海椒市支行,中国银行资中支行营业部,A3,1,9.090909090909092%
2896,中国银行成都海椒市支行,中国银行资中支行营业部,B5,1,9.090909090909092%
2897,中国银行成都海椒市支行,中国银行资中政府广场支行,A1,3,60.0%
2898,中国银行成都海椒市支行,中国银行资中政府广场支行,A2,2,40.0%
2899,中国银行成都海椒市支行,中国银行资中精诚支行,A1,6,75.0%
2900,中国银行成都海椒市支行,中国银行资中精诚支行,A3,1,12.5%
2901,中国银行成都海椒市支行,中国银行资中精诚支行,B1,1,12.5%
2902,中国银行成都海椒市支行,中国银行资阳世纪广场支行,A1,4,100.0%
2903,中国银行成都海椒市支行,中国银行资阳分行营业部,A1,8,66.66666666666666%
2904,中国银行成都海椒市支行,中国银行资阳分行营业部,A2,1,8.333333333333332%
2905,中国银行成都海椒市支行,中国银行资阳分行营业部,A3,1,8.333333333333332%
2906,中国银行成都海椒市支行,中国银行资阳分行营业部,B5,1,8.333333333333332%
2907,中国银行成都海椒市支行,中国银行资阳分行营业部,C,1,8.333333333333332%
2908,中国银行成都海椒市支行,中国银行资阳十字路口支行,A1,3,100.0%
2909,中国银行成都海椒市支行,中国银行资阳政府东路支行,A1,2,100.0%
2910,中国银行成都海椒市支行,中国银行资阳车城大道支行,A1,11,78.57142857142857%
2911,中国银行成都海椒市支行,中国银行资阳车城大道支行,A2,2,14.285714285714285%
2912,中国银行成都海椒市支行,中国银行资阳车城大道支行,B5,1,7.142857142857142%
2913,中国银行成都海椒市支行,中国银行轮台县支行,A1,1,100.0%
2914,中国银行成都海椒市支行,中国银行辽宁省分行银行卡部,A3,1,100.0%
2915,中国银行成都海椒市支行,中国银行达州分行营业部,A1,9,60.0%
2916,中国银行成都海椒市支行,中国银行达州分行营业部,A2,2,13.333333333333334%
2917,中国银行成都海椒市支行,中国银行达州分行营业部,A3,3,20.0%
2918,中国银行成都海椒市支行,中国银行达州分行营业部,B1,1,6.666666666666667%
2919,中国银行成都海椒市支行,中国银行达州华夏支行,A1,4,66.66666666666666%
2920,中国银行成都海椒市支行,中国银行达州华夏支行,A2,1,16.666666666666664%
2921,中国银行成都海椒市支行,中国银行达州华夏支行,A3,1,16.666666666666664%
2922,中国银行成都海椒市支行,中国银行达州华蜀南路支行,A1,1,33.33333333333333%
2923,中国银行成都海椒市支行,中国银行达州华蜀南路支行,A3,1,33.33333333333333%
2924,中国银行成都海椒市支行,中国银行达州华蜀南路支行,B1,1,33.33333333333333%
2925,中国银行成都海椒市支行,中国银行达州南城支行,A1,8,88.88888888888889%
2926,中国银行成都海椒市支行,中国银行达州南城支行,A3,1,11.11111111111111%
2927,中国银行成都海椒市支行,中国银行达州国际新城支行,A1,6,66.66666666666666%
2928,中国银行成都海椒市支行,中国银行达州国际新城支行,A2,1,11.11111111111111%
2929,中国银行成都海椒市支行,中国银行达州国际新城支行,A3,1,11.11111111111111%
2930,中国银行成都海椒市支行,中国银行达州国际新城支行,C,1,11.11111111111111%
2931,中国银行成都海椒市支行,中国银行达州宣汉支行,A1,1,50.0%
2932,中国银行成都海椒市支行,中国银行达州宣汉支行,A3,1,50.0%
2933,中国银行成都海椒市支行,中国银行达州朝阳东路支行,A1,3,100.0%
2934,中国银行成都海椒市支行,中国银行达州汽车北站支行,A1,5,100.0%
2935,中国银行成都海椒市支行,中国银行达州河市支行,A1,2,66.66666666666666%
2936,中国银行成都海椒市支行,中国银行达州河市支行,C,1,33.33333333333333%
2937,中国银行成都海椒市支行,中国银行达州老车坝支行,A1,16,80.0%
2938,中国银行成都海椒市支行,中国银行达州老车坝支行,A2,1,5.0%
2939,中国银行成都海椒市支行,中国银行达州老车坝支行,A3,2,10.0%
2940,中国银行成都海椒市支行,中国银行达州老车坝支行,C,1,5.0%
2941,中国银行成都海椒市支行,中国银行达州西外支行,A1,3,75.0%
2942,中国银行成都海椒市支行,中国银行达州西外支行,A3,1,25.0%
2943,中国银行成都海椒市支行,中国银行达州通川支行,A1,14,66.66666666666666%
2944,中国银行成都海椒市支行,中国银行达州通川支行,A3,2,9.523809523809524%
2945,中国银行成都海椒市支行,中国银行达州通川支行,B1,1,4.761904761904762%
2946,中国银行成都海椒市支行,中国银行达州通川支行,B4,1,4.761904761904762%
2947,中国银行成都海椒市支行,中国银行达州通川支行,B5,1,4.761904761904762%
2948,中国银行成都海椒市支行,中国银行达州通川支行,C,2,9.523809523809524%
2949,中国银行成都海椒市支行,中国银行连云港核电站支行营业部,A1,1,100.0%
2950,中国银行成都海椒市支行,中国银行连云港经济技术开发区支行营业部,A3,1,100.0%
2951,中国银行成都海椒市支行,中国银行通辽分行营业部,B1,1,100.0%
2952,中国银行成都海椒市支行,中国银行通辽市西拉木伦支行,A1,1,100.0%
2953,中国银行成都海椒市支行,中国银行通辽市霍林河支行,A3,1,100.0%
2954,中国银行成都海椒市支行,中国银行遂宁分行营业部,A1,5,50.0%
2955,中国银行成都海椒市支行,中国银行遂宁分行营业部,A3,1,10.0%
2956,中国银行成都海椒市支行,中国银行遂宁分行营业部,B1,2,20.0%
2957,中国银行成都海椒市支行,中国银行遂宁分行营业部,B5,1,10.0%
2958,中国银行成都海椒市支行,中国银行遂宁分行营业部,C,1,10.0%
2959,中国银行成都海椒市支行,中国银行遂宁北固街支行,A1,1,33.33333333333333%
2960,中国银行成都海椒市支行,中国银行遂宁北固街支行,C,2,66.66666666666666%
2961,中国银行成都海椒市支行,中国银行遂宁南津北路支行,A1,1,100.0%
2962,中国银行成都海椒市支行,中国银行遂宁大英支行,A1,3,100.0%
2963,中国银行成都海椒市支行,中国银行遂宁船山支行,A1,2,66.66666666666666%
2964,中国银行成都海椒市支行,中国银行遂宁船山支行,B1,1,33.33333333333333%
2965,中国银行成都海椒市支行,中国银行遂宁遂州中路支行,A1,2,40.0%
2966,中国银行成都海椒市支行,中国银行遂宁遂州中路支行,A3,2,40.0%
2967,中国银行成都海椒市支行,中国银行遂宁遂州中路支行,B5,1,20.0%
2968,中国银行成都海椒市支行,中国银行遂宁遂州南路支行,A1,4,100.0%
2969,中国银行成都海椒市支行,中国银行遵义分行营业部,A3,1,50.0%
2970,中国银行成都海椒市支行,中国银行遵义分行营业部,B1,1,50.0%
2971,中国银行成都海椒市支行,中国银行遵义市上海路支行,A2,1,100.0%
2972,中国银行成都海椒市支行,中国银行遵义市新蒲新区支行,A1,1,100.0%
2973,中国银行成都海椒市支行,中国银行遵义市沙河分理处,A1,1,100.0%
2974,中国银行成都海椒市支行,中国银行邛崃支行营业部,A1,8,57.14285714285714%
2975,中国银行成都海椒市支行,中国银行邛崃支行营业部,A3,2,14.285714285714285%
2976,中国银行成都海椒市支行,中国银行邛崃支行营业部,B1,1,7.142857142857142%
2977,中国银行成都海椒市支行,中国银行邛崃支行营业部,B5,2,14.285714285714285%
2978,中国银行成都海椒市支行,中国银行邛崃支行营业部,C,1,7.142857142857142%
2979,中国银行成都海椒市支行,中国银行邛崃文君广场支行,A1,2,66.66666666666666%
2980,中国银行成都海椒市支行,中国银行邛崃文君广场支行,A3,1,33.33333333333333%
2981,中国银行成都海椒市支行,中国银行邯郸市望岭路支行,A1,2,100.0%
2982,中国银行成都海椒市支行,中国银行邯郸市联纺路支行,A1,1,100.0%
2983,中国银行成都海椒市支行,中国银行邳州支行营业部,C,1,100.0%
2984,中国银行成都海椒市支行,中国银行郑州农业路支行,A1,1,100.0%
2985,中国银行成都海椒市支行,中国银行郑州华山路支行,B1,1,100.0%
2986,中国银行成都海椒市支行,中国银行郑州华强城市广场支行,C,1,100.0%
2987,中国银行成都海椒市支行,中国银行郑州嵩山南路支行,A1,1,100.0%
2988,中国银行成都海椒市支行,中国银行郑州科技支行,A1,1,100.0%
2989,中国银行成都海椒市支行,中国银行郑州经四路支行,B5,1,100.0%
2990,中国银行成都海椒市支行,中国银行郑州花园支行营业部,A1,1,50.0%
2991,中国银行成都海椒市支行,中国银行郑州花园支行营业部,A3,1,50.0%
2992,中国银行成都海椒市支行,中国银行郫都万树森林支行,A1,18,94.73684210526315%
2993,中国银行成都海椒市支行,中国银行郫都万树森林支行,A3,1,5.263157894736842%
2994,中国银行成都海椒市支行,中国银行郫都支行营业部,A1,20,90.9090909090909%
2995,中国银行成都海椒市支行,中国银行郫都支行营业部,A3,1,4.545454545454546%
2996,中国银行成都海椒市支行,中国银行郫都支行营业部,B5,1,4.545454545454546%
2997,中国银行成都海椒市支行,中国银行郫都新里派克支行,A1,1,50.0%
2998,中国银行成都海椒市支行,中国银行郫都新里派克支行,C,1,50.0%
2999,中国银行成都海椒市支行,中国银行郫都梨园路支行,A1,6,75.0%
3000,中国银行成都海椒市支行,中国银行郫都梨园路支行,A2,1,12.5%
3001,中国银行成都海椒市支行,中国银行郫都梨园路支行,C,1,12.5%
3002,中国银行成都海椒市支行,中国银行郫都汉正广场支行,A1,4,50.0%
3003,中国银行成都海椒市支行,中国银行郫都汉正广场支行,A2,1,12.5%
3004,中国银行成都海椒市支行,中国银行郫都汉正广场支行,B5,2,25.0%
3005,中国银行成都海椒市支行,中国银行郫都汉正广场支行,C,1,12.5%
3006,中国银行成都海椒市支行,中国银行郫都泰山大道支行,A1,6,75.0%
3007,中国银行成都海椒市支行,中国银行郫都泰山大道支行,A3,1,12.5%
3008,中国银行成都海椒市支行,中国银行郫都泰山大道支行,B5,1,12.5%
3009,中国银行成都海椒市支行,中国银行郫都犀浦支行,A1,16,59.25925925925925%
3010,中国银行成都海椒市支行,中国银行郫都犀浦支行,A2,2,7.4074074074074066%
3011,中国银行成都海椒市支行,中国银行郫都犀浦支行,B5,4,14.814814814814813%
3012,中国银行成都海椒市支行,中国银行郫都犀浦支行,C,5,18.51851851851852%
3013,中国银行成都海椒市支行,中国银行郫都红光支行,A1,10,71.42857142857143%
3014,中国银行成都海椒市支行,中国银行郫都红光支行,A3,1,7.142857142857142%
3015,中国银行成都海椒市支行,中国银行郫都红光支行,B1,2,14.285714285714285%
3016,中国银行成都海椒市支行,中国银行郫都红光支行,B5,1,7.142857142857142%
3017,中国银行成都海椒市支行,中国银行郯城支行营业部,A1,1,100.0%
3018,中国银行成都海椒市支行,中国银行都江堰中山北路支行,A2,1,100.0%
3019,中国银行成都海椒市支行,中国银行都江堰大道支行,A1,5,83.33333333333334%
3020,中国银行成都海椒市支行,中国银行都江堰大道支行,C,1,16.666666666666664%
3021,中国银行成都海椒市支行,中国银行都江堰支行营业部,A1,7,87.5%
3022,中国银行成都海椒市支行,中国银行都江堰支行营业部,B1,1,12.5%
3023,中国银行成都海椒市支行,中国银行都江堰江安路支行,A1,3,42.857142857142854%
3024,中国银行成都海椒市支行,中国银行都江堰江安路支行,A2,1,14.285714285714285%
3025,中国银行成都海椒市支行,中国银行都江堰江安路支行,A3,1,14.285714285714285%
3026,中国银行成都海椒市支行,中国银行都江堰江安路支行,B5,1,14.285714285714285%
3027,中国银行成都海椒市支行,中国银行都江堰江安路支行,C,1,14.285714285714285%
3028,中国银行成都海椒市支行,中国银行都江堰蒲阳路支行,A1,5,62.5%
3029,中国银行成都海椒市支行,中国银行都江堰蒲阳路支行,A3,1,12.5%
3030,中国银行成都海椒市支行,中国银行都江堰蒲阳路支行,C,2,25.0%
3031,中国银行成都海椒市支行,中国银行都江堰迎宾大道支行,A1,5,83.33333333333334%
3032,中国银行成都海椒市支行,中国银行都江堰迎宾大道支行,A2,1,16.666666666666664%
3033,中国银行成都海椒市支行,中国银行鄠邑区支行营业部,A1,1,100.0%
3034,中国银行成都海椒市支行,中国银行酒泉分行营业部,B5,1,100.0%
3035,中国银行成都海椒市支行,中国银行酒泉市北街支行,A1,1,100.0%
3036,中国银行成都海椒市支行,中国银行酒泉雄关支行,A1,1,100.0%
3037,中国银行成都海椒市支行,中国银行重庆万州分行营业部,A1,4,80.0%
3038,中国银行成都海椒市支行,中国银行重庆万州分行营业部,B5,1,20.0%
3039,中国银行成都海椒市支行,中国银行重庆万州南山路支行,A1,1,100.0%
3040,中国银行成都海椒市支行,中国银行重庆万州王牌路支行,A1,1,100.0%
3041,中国银行成都海椒市支行,中国银行重庆万州百安坝支行,C,1,100.0%
3042,中国银行成都海椒市支行,中国银行重庆万达广场支行,A1,1,100.0%
3043,中国银行成都海椒市支行,中国银行重庆上桥新街支行,B5,1,100.0%
3044,中国银行成都海椒市支行,中国银行重庆两路口支行,A1,2,100.0%
3045,中国银行成都海椒市支行,中国银行重庆九龙坡支行营业部,A1,2,66.66666666666666%
3046,中国银行成都海椒市支行,中国银行重庆九龙坡支行营业部,C,1,33.33333333333333%
3047,中国银行成都海椒市支行,中国银行重庆二郎支行,A1,1,50.0%
3048,中国银行成都海椒市支行,中国银行重庆二郎支行,B5,1,50.0%
3049,中国银行成都海椒市支行,中国银行重庆井口支行,A3,1,50.0%
3050,中国银行成都海椒市支行,中国银行重庆井口支行,B1,1,50.0%
3051,中国银行成都海椒市支行,中国银行重庆保税港支行,A1,1,100.0%
3052,中国银行成都海椒市支行,中国银行重庆八一六支行,C,1,100.0%
3053,中国银行成都海椒市支行,中国银行重庆冉家坝支行,C,1,100.0%
3054,中国银行成都海椒市支行,中国银行重庆凤城支行,A1,1,50.0%
3055,中国银行成都海椒市支行,中国银行重庆凤城支行,B5,1,50.0%
3056,中国银行成都海椒市支行,中国银行重庆凤天路支行,A1,1,50.0%
